brewery_name,address,phone,latitude,longitude
Liquor Max Warehouse,"1497 E Eisenhower Blvd, Loveland, CO 80537, USA",(970) 461-5885,40.4077778,-105.055
PJ's Pub,"9500 N 129th E Ave, Owasso, OK 74055, USA",(918) 609-8077,36.2911946,-95.8306903
French Landing Liquor,"9900 Belleville Rd, Belleville, MI 48111, USA",(734) 699-1250,42.2302849,-83.4861362
Vlamis Liquors,"801 N Bridge St, Elkton, MD 21921, USA",(410) 398-7052,39.6191207,-75.8392443
Gentleman Jim's Bistro,"18917 Earhart Ct, Gaithersburg, MD 20879, USA",(301) 963-7778,39.168115,-77.171982
Spaz Beverage Company,"1015 West Chester Pike, West Chester, PA 19382, USA",(610) 696-6320,39.9683125,-75.577626
Alfredo's Mexican Restaurant,"4139 W, Ranch Rd 1431, Kingsland, TX 78639, USA",(325) 388-0754,30.679643,-98.46052
Claddagh Cottage Irish Pub,"2421 Curry Ford Rd, Orlando, FL 32806, USA",(407) 895-1555,28.5242537,-81.3506541
Seminary Street Pub,"105 S Seminary St, Galesburg, IL 61401, USA",(309) 343-1038,40.9463071,-90.3644648
Pivovarna Adam Ravbar,"Perkova ulica 17, 1230 Domžale, Slovenia",(01) 729 55 00,46.1490951,14.5933756
Mike Hess Brewing - Walnut Creek,"2313 Oak Grove Rd, Walnut Creek, CA 94598, USA",(925) 278-1271,37.928724,-122.0166683
Mammoser's Restaurant and Tavern,"16 S Buffalo St, Hamburg, NY 14075, USA",(716) 648-1390,42.715323,-78.8291949
Modern Times Portland / The Belmont Fermentorium,"600 SE Belmont St, Portland, OR 97214, USA",(503) 420-0799,45.5163185,-122.6590009
Harbor City Brewing Company,"2907 182nd St, Redondo Beach, CA 90278, USA",(310) 542-8657,33.8658884,-118.3561022
MALTE Taberna,"Av. Paradela 3, 4785-248 Trofa, Portugal",22 404 2083,41.337919,-8.5533921
Market Basket #66,"30 Market Drive, Hooksett, NH 03106, USA",(603) 624-8126,43.044563,-71.468451
Gravity Taphouse Grille,"3210 Deposit Dr NE, Grand Rapids, MI 49546, USA",(616) 719-4944,42.9712194,-85.5897972
Chattahoochee Brewing Company,"505 13th St Suite A, Phenix City, AL 36867, USA",(334) 559-0663,32.4707432,-84.9996785
BREW in The Village,"1104 Jersey Ridge Rd, Davenport, IA 52803, USA",(563) 424-1902,41.5312019,-90.5440592
Tapped Brick Oven & Pour House,"6044 Lincoln Hwy, Greensburg, PA 15601, USA",(724) 850-8277,40.305043,-79.5768458
King Harbor Brewing Co.,"2907 182nd St, Redondo Beach, CA 90278, USA",(310) 542-8657,33.8658884,-118.3561022
Eagle Manor Beer Distributor,"806 Back Neck Rd, Fairton, NJ 08320, USA",(888) 954-4144,39.3808931,-75.3085434
"City Brewing Company, LLC","1125 W Cavalcade St, Houston, TX 77009, USA",(832) 834-7151,29.80373,-95.387037
Skinner's Loft,"146 Newark Ave, Jersey City, NJ 07302, USA",(201) 915-0600,40.7205868,-74.0438145
Horrocks Farm Market,"7420 W Saginaw Hwy, Lansing, MI 48917, USA",(517) 323-3782,42.7417198,-84.6608465
Lemon Hill,"Lemon Hill Dr, Philadelphia, PA 19130, USA",(215) 232-4337,39.9708438,-75.1878864
Milwaukee Burger Company - Hudson,"2420 Gateway Ct, Hudson, WI 54016, USA",(715) 716-5916,44.959378,-92.721943
Culture Brewing Co - Encinitas Tasting Room,"629 S Coast Hwy 101, Encinitas, CA 92024, USA",(760) 487-5775,33.04429,-117.293409
Paramount,"713 Congress Ave, Austin, TX 78701, USA",(512) 472-5470,30.2694556,-97.7421194
Spears,"901 TX-1 Loop, Austin, TX 78746, USA",(512) 961-1436,30.2628577,-97.7895478
The Root,"6700 Menchaca Rd building 3, Austin, TX 78745, USA",(737) 808-4224,30.206438,-97.8070975
U Shop,"3800-B, Drossett Dr, Austin, TX 78744, USA",(512) 912-9300,30.2122369,-97.7317892
The Rumpus Room,"1030 N Water St, Milwaukee, WI 53202, USA",(414) 292-0100,43.0442547,-87.9105591
303 CafÃ©,"303 E Oltorf St, Austin, TX 78704, USA",(512) 442-7717,30.2375107,-97.7519887
Beer Table To Go - Grand Central,"87 E 42nd St, New York, NY 10017, USA",(212) 922-0008,40.7524882,-73.9761194
Rooster Fish Brewing Co.,"111 N Franklin St, Watkins Glen, NY 14891, USA",(607) 535-2400,42.3820642,-76.8744316
Bear Naked Growler,"186 River St, Montpelier, VT 05602, USA",(802) 522-9018,44.2504412,-72.557096
Arena Beer House,"Baseina St, 2а, Kyiv, Ukraine, 01004",067 552 2322,50.4415595,30.5213497
Woody's River Roo Pub & Grill,"5717 18th St E, Ellenton, FL 34222, USA",(941) 722-2391,27.5289624,-82.5055787
Prime Time Restaurant,"8177 Bell Oaks Dr, Newburgh, IN 47630, USA",(812) 490-0655,37.9753822,-87.3988104
Hermit Thrush Brewery,"29 High St #101c, Brattleboro, VT 05301, USA",(802) 257-2337,42.8534109,-72.5594875
GreenTown Tavern,"110 S Genesee St, Waukegan, IL 60085, USA",(847) 244-1001,42.357788,-87.8315549
Islamorada Beer Company,"3200 St Lucie Blvd, Fort Pierce, FL 34946, USA",(305) 508-9093,27.4843551,-80.3571987
Bray's Brewing Company,"678 Roosevelt Trail, Naples, ME 04055, USA",(207) 693-6806,43.969498,-70.5944068
Pair O' Dice Brewing Company,"4400 118th Ave N #208, Clearwater, FL 33762, USA",(727) 755-3423,27.87799,-82.693657
The Michigan Peddler,"1460 Michigan Ave, Detroit, MI 48216, USA",(313) 744-3272,42.3316967,-83.0667164
Suds Brothers Brewery II,"127 E Aspen Ave, Fruita, CO 81521, USA",(970) 858-9400,39.1590389,-108.7326726
FINS Fish House & Raw Bar,"243 Rehoboth Ave, Rehoboth Beach, DE 19971, USA",(302) 226-3467,38.716013,-75.084702
Queensgate Beer Barn,"2057 Springwood Rd, York, PA 17403, USA",(717) 848-2083,39.9410684,-76.6916828
Revolution Taproom & Grill,"61 N Main St, Rochester, NH 03867, USA",(603) 244-3022,43.3047917,-70.9774667
Svarnya (Otradnoye),"Dekabristov Ulitsa, 12, Moskva, Russia, 127562",8 (495) 665-11-88,55.8630623,37.6026693
Faegan's Cafe & Pub,"734 S Crouse Ave, Syracuse, NY 13210, USA",(315) 472-4721,43.0418639,-76.1368417
Bones Brewing,"4362 County Hwy S, Oshkosh, WI 54904, USA",(920) 744-8045,44.0812889,-88.5932111
Peaks & Creeks Brewing Company,"212 King St, Brevard, NC 28712, USA",(828) 550-4765,35.238225,-82.7357556
The Vine - Martini and Wine Bar,"101 Center St, Grayslake, IL 60030, USA",(847) 543-0900,42.3441891,-88.042014
Wolf's Ridge Brewing Tap Room,"159 E Hickory St, Columbus, OH 43215, USA",(614) 429-3936,39.9672967,-82.9978486
The Burger Stand at College Hill,"1601 SW Lane St, Topeka, KS 66604, USA",(785) 783-8900,39.038575,-95.6964656
The Public Kitchen and Bar,"1 W Liberty St, Savannah, GA 31401, USA",(912) 200-4045,32.0745179,-81.0938012
Templestowe Pub,"3135 W Montrose Ave, Chicago, IL 60618, USA",(773) 681-0341,41.9610825,-87.7071706
Alma Brewing Company,"208 E Superior St, Alma, MI 48801, USA",(989) 462-0208,43.37884,-84.659862
Ornery Beer Company Public House,"3950 University Dr STE 209, Fairfax, VA 22030, USA",(571) 459-2143,38.8471237,-77.3050684
Big Rock Cafe & Grocery,"103 E Galena St, Big Rock, IL 60511, USA",(630) 556-3610,41.763974,-88.546161
The Trinity,"304 E 7th St, Austin, TX 78701, USA",(512) 610-3559,30.268258,-97.7392358
Jerry's Discount Liquors,"14 Westminster Pike, Reisterstown, MD 21136, USA",(410) 833-8344,39.4704816,-76.8304955
"Otheroom, The","143 Perry St, New York, NY 10014, USA",(212) 645-9758,40.7349704,-74.0080346
North Wales Beer,"120 N 3rd St, North Wales, PA 19454, USA",(215) 699-3457,40.2121974,-75.2785813
Plano Beverage,"101 W Spring Creek Pkwy #741, Plano, TX 75023, USA",(972) 517-2598,33.0578055,-96.6944969
Wegmans (Henrietta),"650 Hylan Dr, Rochester, NY 14623, USA",(585) 424-7255,43.0834468,-77.6274658
Blue Mountain Pizza and Brew Pub,"55 N Main St, Weaverville, NC 28787, USA",(828) 658-8778,35.698228,-82.560231
Rock & Run Brewery and Pub,"200 E Kansas St, Liberty, MO 64068, USA",(816) 781-5298,39.2462672,-94.418348
Awesome Ales,"3108 Manor Rd, Austin, TX 78723, USA",(512) 220-0612,30.2868725,-97.7053361
BeerZelis,"Ulitsa Frunze, 73, Kaliningrad, Kaliningradskaya oblast', Russia, 236006",8 (401) 237-43-43,54.7133776,20.5301761
Temperance Row Brewey / Uptown Deli and Brew,"41 N State St, Westerville, OH 43081, USA",(614) 891-2337,40.126955,-82.9322914
The Rusty Onion,"6654 Carmel Rd, Charlotte, NC 28226, USA",(980) 219-7079,35.0860516,-80.8472355
Brewstel Brew Shop & Hostel,"120 Davis Ave, Elkins, WV 26241, USA",(304) 997-4769,38.923775,-79.849474
Lee's 4 Cocktails,"17040 Devonshire St, Northridge, CA 91325, USA",(747) 300-9331,34.257082,-118.503635
Cork N Bottle Liquors,"5200 Mowry Ave, Fremont, CA 94538, USA",(510) 608-4300,37.5333437,-121.9996011
Toledo's Hop Shop,"104 S 8th St, Waco, TX 76701, USA",(254) 339-1104,31.554286,-97.133949
CafÃ© Belgique,"Nieuwe Ginnekenstraat 2, 4811 NR Breda, Netherlands",06 20178074,51.582875,4.7767467
West Side Beer Depot,"334 Main St, Binghamton, NY 13905, USA",(607) 217-5954,42.1108606,-75.9440113
Dead Armadillo Craft Brewing,"1004 E 4th St, Tulsa, OK 74120, USA",(918) 949-9233,36.1554056,-95.9794811
Undertow Beach Bar,"3850 Gulf Blvd, St. Petersburg, FL 33706, USA",(727) 368-9000,27.7155628,-82.7392578
Alltech's Lexington Brewing and Distilling Co.,"401 Cross St, Lexington, KY 40508, USA",(859) 255-2337,38.0494444,-84.5094444
Chubby's Bar & Grill,"5751 Byron Center Ave SW, Wyoming, MI 49519, USA",(616) 534-5161,42.8590784,-85.7246888
Deb's Brewtopia,"106 Cedar St, Elkader, IA 52043, USA",(563) 880-5666,42.8549947,-91.4058514
Edison Discount Wine & Spirits,"144 Talmadge Rd, Edison, NJ 08817, USA",(732) 650-9463,40.5338503,-74.3947568
The Dublin Underground,"5 S Dubuque St, Iowa City, IA 52240, USA",(319) 337-7660,41.6609971,-91.5334072
Winchesters Grill & Saloon,"632 E Main St, Ventura, CA 93001, USA",(805) 653-7446,34.2806064,-119.2910023
Wood And Fire,"5199 W Atlantic Ave, Delray Beach, FL 33484, USA",(561) 332-2300,26.4582115,-80.1262402
Fish Tales Market & Grill,"11711 Overseas Hwy, Marathon, FL 33050, USA",(305) 743-9196,24.7297163,-81.0311849
Reservoir Dogs Brewery,"Industrijska cesta 1H, 5000 Nova Gorica, Slovenia",0820 18375,45.956438,13.6641811
Entitled Brewing Company,"21 North St, Hingham, MA 02043, USA",(781) 740-1035,42.2444313,-70.8852546
Natty Oaks Pub & Eatery,"11505 W National Ave, West Allis, WI 53227, USA",(414) 543-2255,42.9887241,-88.0553088
Northern Ales & Grocery,"260 W 3rd Ave, Kettle Falls, WA 99141, USA",(509) 738-6644,48.6115449,-118.0586475
German Grille,"2018 Clark Ave, Raleigh, NC 27605, USA",(919) 755-2231,35.789626,-78.6600085
The Pickled Egg,"2310 Manor Rd, Austin, TX 78722, USA",(512) 243-6702,30.2848235,-97.7175856
Ryan's Party Store,"1837 Pine Grove Ave, Port Huron, MI 48060, USA",(810) 982-5051,42.9940726,-82.433837
Dillinger Brewing Company,"3895 N Oracle Rd, Tucson, AZ 85705, USA",(520) 207-2312,32.2770449,-110.9796488
Seasons Gourmet Food & Grocer,"2701 Broadway Avenue J #09, Galveston, TX 77550, USA",(409) 443-5800,29.2983936,-94.796752
Novel Brewing Company,"6510 San Pablo Ave, Oakland, CA 94608, USA",(510) 922-9974,37.8484526,-122.2851478
Restaurant Alba,"7 W King St, Malvern, PA 19355, USA",(610) 644-4009,40.03597,-75.5149268
Hangar 9 Restaurant & Lounge,"208 Bellefonte Ave, Lock Haven, PA 17745, USA",(570) 893-7638,41.1354996,-77.4512234
Magic Tree Pub & Eatery,"7463 South Ave, Youngstown, OH 44512, USA",(330) 629-2667,41.0193681,-80.6337074
Eetcafe Minckelers,"Markt 35, 6211 CK Maastricht, Netherlands",043 321 6538,50.852079,5.691009
Sickies Garage Burgers & Brews,"2616 S Louise Ave, Sioux Falls, SD 57106, USA",(605) 271-7967,43.5223367,-96.7714639
The Pizza Press Orange,"155 N Glassell St, Orange, CA 92866, USA",(714) 888-5941,33.7892693,-117.8528846
Pub de la Chapu,"Sonora 530, Chapultepec, 22020 Tijuana, B.C., Mexico",664 972 9496,32.5114236,-117.0129722
NB Liquors,"1290 US-22, North Plainfield, NJ 07060, USA",(908) 222-8205,40.6116842,-74.4593666
Southern Prohibition Brewing,"301 Mobile St, Hattiesburg, MS 39401, USA",(601) 584-7877,31.3300149,-89.2897574
Big E's Sports Grill,"2325 E Beltline Ave SE, Grand Rapids, MI 49546, USA",(616) 608-8825,42.9214311,-85.5851235
Joyce's Courtside Pub,"203 Courthouse Square, Inverness, FL 34450, USA",(352) 419-7909,28.8364731,-82.3298837
Rangeline Liquor,"907 Rain Forest Pkwy #102, Columbia, MO 65202, USA",(573) 443-3001,38.9895274,-92.3248321
Broken Arrow Steak House & Casino,"317 N Main St, Deer Lodge, MT 59722, USA",(406) 846-3400,46.3994477,-112.7348346
Founding Fathers Sports Bar & Grill,"1612 South St, Philadelphia, PA 19146, USA",(267) 519-0253,39.9439387,-75.1692879
Brite Eyes Brewing Co.,"1156 S Burdick St A, Kalamazoo, MI 49001, USA",(269) 220-5001,42.2794884,-85.5832842
Anatomy Nightclub + Ultralounge,"1299 W 9th St, Cleveland, OH 44113, USA",(216) 363-1113,41.4993084,-81.7005712
The Bishops Arms - Norra Vallgatan,"Norra Vallgatan 62, 211 22 Malmö, Sweden",040-664 48 88,55.6076629,13.0003613
DEEP Brewing Company,"2524 Cathay Ct #2, Tallahassee, FL 32308, USA",(850) 567-0295,30.4889439,-84.2268093
Lowbrow,"710 Edwards Dr, Harker Heights, TX 76548, USA",(254) 251-6054,31.082777,-97.647101
Craft Beer Store,"705 W 29th St, Austin, TX 78705, USA",(512) 222-7577,30.295984,-97.7445414
Byron's Liquor Wharehouse,"2322 N Broadway Ave, Oklahoma City, OK 73103, USA",(405) 525-2158,35.4929162,-97.5134327
Dry County Brewing Company,"1500 Lockhart Dr NW, Kennesaw, GA 30144, USA",(678) 653-8077,34.0215778,-84.5937528
Arbor Brewing Company Microbrewery,"720 Norris St, Ypsilanti, MI 48198, USA",(734) 480-2739,42.250316,-83.609956
Beer & Wine Hobby,"155 New Boston St T, Woburn, MA 01801, USA",(800) 523-5423,42.5088889,-71.1436111
Southbound Brewing Company,"107 E Lathrop Ave, Savannah, GA 31415, USA",(912) 335-1737,32.0870459,-81.1117428
Copper Still Kitchen & Bar,"917 Conner St, Noblesville, IN 46060, USA",(317) 214-7376,40.0455207,-86.0133312
Tuckerton Liquors,"124 E Main St, Tuckerton, NJ 08087, USA",(609) 296-2731,39.6033023,-74.3389589
Browar Harpagan,"Gospodarska 1b, 61-313 Poznań, Poland",508 267 570,52.3546663,17.0283164
Blue Eagle Bar,"2051 Italy Hill Rd, Branchport, NY 14418, USA",(607) 522-7760,42.5986059,-77.2459499
Martignetti Liquors,"500 John Hancock Rd, Taunton, MA 02780, USA",(781) 348-8000,41.9384804,-71.1292572
All Things Virginia @ The Farmhouse,"114 N Main St, Woodstock, VA 22664, USA",(540) 459-9006,38.8821719,-78.5049304
Loudoun Brewing Co.,"310 E Market St, Leesburg, VA 20176, USA",(571) 223-6097,39.1128266,-77.5590706
Crooked Thumb Brewery,"555 10th Ave S, Safety Harbor, FL 34695, USA",(727) 724-5953,27.9875038,-82.6987541
Vinnin Square Liquors,"371 Paradise Rd, Swampscott, MA 01907, USA",(781) 598-4110,42.4798245,-70.9041039
The Chester - Meatpacking,"18 9th Ave, New York, NY 10014, USA",(646) 253-2284,40.7399251,-74.0057057
Nicoletti Beverage Center,"7040 State Rd, Philadelphia, PA 19135, USA",(215) 624-3184,40.0237867,-75.0363717
Pub 42,"7600 42nd Ave N, New Hope, MN 55427, USA",(763) 278-4242,45.0334134,-93.3772404
Union Colony Brewery,"4731 W 10th St, Greeley, CO 80634, USA",(970) 301-4575,40.4219584,-104.7574915
Marley's on the Beach,"885 Oakland Beach Ave, Warwick, RI 02889, USA",(401) 736-0400,41.6847589,-71.39823
Toddy Shoppe,"5145 Weber Rd #101, Corpus Christi, TX 78411, USA",(361) 257-1758,27.7202006,-97.3999915
Upland Carmel Tap House,"820 E 116th St, Carmel, IN 46032, USA",(317) 564-3400,39.956704,-86.142971
Terminal Gravity Brewing Company,"803 E 4th St, Enterprise, OR 97828, USA",(541) 426-3000,45.4191496,-117.2715404
"Stinson Wine, Beer and Spirits","2315 18th Ave NE, Minneapolis, MN 55418, USA",(612) 789-0678,45.0062944,-93.2273281
Uptown Tavern,"1400 Lagoon Ave, Minneapolis, MN 55408, USA",(612) 824-3333,44.9493637,-93.2974091
Glen Gardner Liquors,"2127 NJ-31, Glen Gardner, NJ 08826, USA",(908) 537-2836,40.6953132,-74.9417457
Fitzgerald's 1928,"13 Herman St, Glen Ridge, NJ 07028, USA",(973) 748-4702,40.8019338,-74.2039961
Solemn Oath Brewery,"1661 Quincy Ave #179, Naperville, IL 60540, USA",(630) 995-3062,41.7761822,-88.1882007
The Famous,"9907 Trails End Rd #10, Leander, TX 78641, USA",(512) 431-4734,30.4731659,-97.9086283
ABC Discount Wine & Spirits,"4100 W 13th St N, Wichita, KS 67212, USA",(316) 944-4801,37.7091779,-97.3907383
Park Liquor & Deli,"4429 Duval St, Austin, TX 78751, USA",(512) 524-4217,30.3066399,-97.7243365
Don't Look Back,"7524 Forest Hill Ave, Richmond, VA 23225, USA",(804) 477-6702,37.5367695,-77.535203
The Belgian Embassy,"Terhulpensesteenweg 173/175, 1170 Watermaal-Bosvoorde, Belgium",02 675 57 77,50.7957976,4.4025951
Primal Brewing,"144 Market St, Baird, TX 79504, USA",(325) 514-3800,32.392154,-99.3948213
The Blue Door Pub - Lyn-Lake,"3006 Lyndale Ave S, Minneapolis, MN 55408, USA",(612) 353-4838,44.9480091,-93.2884055
North City Tavern,"46 Dillmont Dr, Columbus, OH 43235, USA",(614) 846-0796,40.1344471,-83.0152792
Taurus Brew House,"3540 Main Hwy c103, Miami, FL 33133, USA",(305) 529-6523,25.7251797,-80.2451715
Bridgid's,"750 N 24th St, Philadelphia, PA 19130, USA",(215) 236-2329,39.9684589,-75.1768448
Blackadder Brewing Company,"618 NW 60th St suite a, Gainesville, FL 32607, USA",(352) 339-0324,29.6581843,-82.4068678
Tin Whiskers Brewing Company,"125 9th St E, St Paul, MN 55101, USA",(651) 330-4734,44.950868,-93.093479
Hanson's Market,"2390 N Alma School Rd, Chandler, AZ 85224, USA",(480) 917-2525,33.3408084,-111.8601057
The Clubhouse Gibsonia,"5301 Ranalli Dr, Gibsonia, PA 15044, USA",(724) 449-9090,40.6170863,-79.9449116
El Segundo Brewing Company,"140 Main St, El Segundo, CA 90245, USA",(310) 529-3882,33.917736,-118.4156265
Galveston Island Brewing Company,"8423 Stewart Rd, Galveston, TX 77554, USA",(409) 740-7000,29.2556385,-94.8491549
Details Lounge,"310 E 5th St, Austin, TX 78701, USA",(512) 792-5622,30.2666201,-97.7403752
Beale's Brewery & BBQ,"510 Grove St, Bedford, VA 24523, USA",(540) 583-5113,37.3357251,-79.5185419
Bulldog Brewing Co.,"1409 119th St, Whiting, IN 46394, USA",(219) 655-5284,41.6795476,-87.4951398
Trusty Brewing Co.,"114 E Evergreen Blvd, Vancouver, WA 98660, USA",(360) 258-0413,45.6289208,-122.6707502
Gardner Ten Pins,"560 W Broadway, Gardner, MA 01440, USA",(978) 632-0010,42.5635292,-72.0035514
Ned Peppers Bar,"419 E 5th St, Dayton, OH 45402, USA",(937) 224-4888,39.7573491,-84.1843581
Turnpike Spirit Shop,"1838 Black Rock Turnpike, Fairfield, CT 06825, USA",(203) 335-9063,41.1804622,-73.2469533
Holy Hound Bottle Shop,"57 W Market St, York, PA 17401, USA",(717) 855-2410,39.962179,-76.7297044
Hogshead Brewery,"4460 W 29th Ave, Denver, CO 80212, USA",(303) 495-3105,39.758175,-105.0449917
Central Saloon,"207 1st Ave S, Seattle, WA 98104, USA",(206) 622-0209,47.6006019,-122.3343831
Del Ray Pizzeria,"2218 Mt Vernon Ave, Alexandria, VA 22301, USA",(703) 549-2999,38.8259895,-77.0587962
The Mucky Duck,"5064 Addison Cir, Addison, TX 75001, USA",(972) 233-9362,32.9618397,-96.823285
Fine Creek Brewing Company,"2425 Robert E Lee Rd, Powhatan, VA 23139, USA",(804) 372-9786,37.5978572,-77.8177901
Abo's On The Hill,"1124 13th St, Boulder, CO 80302, USA",(303) 443-3199,40.0078209,-105.2759646
Castaways Bar & Grill,"11863 MO-13 #24, Kimberling City, MO 65686, USA",(417) 739-4767,36.6290633,-93.423017
State Brewing Company,"1237 W 134th St, Gardena, CA 90247, USA",(310) 819-8179,33.9109792,-118.2978088
Kap N Keg Party Store,"539 W Fourteenth St, Traverse City, MI 49684, USA",(231) 947-4455,44.7514955,-85.6325296
Rudy's Market,"9 S Main St, Village of Clarkston, MI 48346, USA",(248) 625-3033,42.7355556,-83.4194444
Thirsty Monk - Downtown,"92 Patton Ave, Asheville, NC 28801, USA",(828) 254-5470,35.5942253,-82.5553599
North Branch Municipal Liquors,"5466 St Croix Trail suite m, North Branch, MN 55056, USA",(651) 674-4082,45.5112484,-92.9983389
Mason Ale Works,"255 Redel Rd, San Marcos, CA 92078, USA",(760) 798-8822,33.1356765,-117.1588728
B & B Junction,"1016 W 6th St, Junction City, KS 66441, USA",(785) 238-6666,39.0290177,-96.848082
The Bottle Shop of Grafton,"1237-1239, 12th Ave, Grafton, WI 53024, USA",(262) 204-8488,43.318642,-87.9518719
Columbus Brewing Company @ Port Columbus,"2555 Harrison Rd, Columbus, OH 43204, USA",(614) 224-3626,39.967413,-83.069273
TableRock BrewPub,"705 W Fulton St, Boise, ID 83702, USA",(208) 342-0944,43.6112459,-116.2065538
Barrel of Monks Brewing,"1141 S Rogers Cir #5, Boca Raton, FL 33487, USA",(561) 510-1253,26.4037895,-80.109885
Slackwater Pub & Pizzeria,"1895 Washington Blvd, Ogden, UT 84401, USA",(801) 399-0637,41.233411,-111.970601
Willis Concert Bar,"Harbor Point Mall, Rizal Highway, Olongapo, 2200 Zambales, Philippines",(047) 250 8888,14.825046,120.280248
Yampa Valley Brewing Company,"POB 1062, 106 E Jefferson Ave, Hayden, CO 81639, USA",(970) 276-8014,40.495739,-107.2575427
Harris Teeter #91 - North Elm Village,"401 Pisgah Church Rd, Greensboro, NC 27455, USA",(336) 545-0236,36.1305089,-79.7956135
4th Tap Brewing Co-op,"10615 Metric Blvd, Austin, TX 78758, USA",(512) 904-9817,30.3851084,-97.7118427
Chrone's Tavern,"906 Mountain Ave, Mountainside, NJ 07092, USA",(908) 232-8271,40.6681023,-74.3500965
